Event,Name,Team Code,Team Name,Percent
M-800-FREESTYLE-LCM,"THORPE, Ian",AUS,Australia,16.19999999999996
M-800-FREESTYLE-LCM,"COCHRANE, Ryan",CAN,Canada,6.199999999999994
M-800-FREESTYLE-LCM,"HACKETT, Grant",AUS,Australia,5.799999999999995
M-800-FREESTYLE-LCM,"SUN, Yang",CHN,People's Republic of China,5.599999999999996
M-800-FREESTYLE-LCM,"PALTRINIERI, Gregorio",ITA,Italy,5.4999999999999964
M-800-FREESTYLE-LCM,"DAVIES, David",GBR,Great Britain,5.1999999999999975
M-800-FREESTYLE-LCM,"DETTI, Gabriele",ITA,Italy,5.099999999999998
M-800-FREESTYLE-LCM,"COLBERTALDO, Federico",ITA,Italy,4.799999999999999
M-800-FREESTYLE-LCM,"KIS, Gergo",HUN,Hungary,4.300000000000001
M-800-FREESTYLE-LCM,"CHRISTIANSEN, Henrik",NOR,Norway,4.200000000000001
M-800-FREESTYLE-LCM,"MC BROOM, Michael",USA,United States of America,4.200000000000001
M-800-FREESTYLE-LCM,"MELLOULI, Ous",TUN,Tunisia,3.800000000000002
M-800-FREESTYLE-LCM,"HORTON, Mack",AUS,Australia,3.5000000000000018
M-800-FREESTYLE-LCM,"JENSEN, Larsen",USA,United States of America,3.4000000000000017
M-800-FREESTYLE-LCM,"PERKINS, Kieren",AUS,Australia,3.4000000000000017
M-800-FREESTYLE-LCM,"LA TOURETTE, Chad",USA,United States of America,3.3000000000000016
M-800-FREESTYLE-LCM,"JAEGER, Connor",USA,United States of America,3.1000000000000014
M-800-FREESTYLE-LCM,"WOJDAK, Wojciech",POL,Poland,3.0000000000000013
M-800-FREESTYLE-LCM,"PRILUKOV, Yuriy",RUS,Russian Federation,2.800000000000001
M-800-FREESTYLE-LCM,"JOENSEN, Pal",FAR,Faroe Islands,2.0000000000000004
M-800-FREESTYLE-LCM,"ZHANG, Lin",CHN,People's Republic of China,1.5000000000000002
M-800-FREESTYLE-LCM,"VANDERKAAY, Peter",USA,United States of America,1.4000000000000001
M-800-FREESTYLE-LCM,"MILNE, Stephen",GBR,Great Britain,1.0999999999999999
M-800-FREESTYLE-LCM,"HARRISON, Jordan",AUS,Australia,0.6
M-50-FREESTYLE-LCM,"DRAGANJA, Duje",CRO,Croatia,34.60000000000022
M-50-FREESTYLE-LCM,"BOUSQUET, Frederick",FRA,France,24.800000000000082
M-50-FREESTYLE-LCM,"LEVEAUX, Amaury",FRA,France,22.100000000000044
M-50-FREESTYLE-LCM,"CALLUS, Ashley",AUS,Australia,9.89999999999998
M-50-FREESTYLE-LCM,"BOVELL, George",TTO,Trinidad and Tobago,5.1999999999999975
M-50-FREESTYLE-LCM,"CIELO FILHO, Cesar",BRA,Brazil,2.500000000000001
M-50-FREESTYLE-LCM,"SULLIVAN, Eamon",AUS,Australia,0.7999999999999999
M-50-FREESTYLE-LCM,"TAKACS, Krisztian",HUN,Hungary,0.1
